Zonas de movilidad,Tipo de dato,Periodo,Total
Lanzarote,Porcentaje de población que sale del área,2021-05-23,7.04
Lanzarote,Porcentaje de población que sale del área,2021-05-19,14.4
Lanzarote,Porcentaje de población que sale del área,2021-05-16,8.7
Lanzarote,Porcentaje de población que sale del área,2021-12-05,13.98
Lanzarote,Porcentaje de población que sale del área,2021-09-05,9.89
Lanzarote,Porcentaje de población que sale del área,2021-05-05,14.38
Lanzarote,Porcentaje de población que sale del área,2021-02-05,7.45
Lanzarote,Porcentaje de población que sale del área,2021-04-28,14.38
Lanzarote,Porcentaje de población que sale del área,2021-04-25,8.54
Lanzarote,Porcentaje de población que sale del área,2021-04-21,14.39
Lanzarote,Porcentaje de población que sale del área,2021-04-18,9.32
Lanzarote,Porcentaje de población que sale del área,2021-04-14,14.65
Lanzarote,Porcentaje de población que sale del área,2021-11-04,9.49
Lanzarote,Porcentaje de población que sale del área,2021-07-04,14.44
Lanzarote,Porcentaje de población que sale del área,2021-04-04,8.88
Lanzarote,Porcentaje de población que sale del área,2021-03-31,13.81
Lanzarote,Porcentaje de población que sale del área,2021-03-28,8.48
Lanzarote,Porcentaje de población que sale del área,2021-03-24,14.89
Lanzarote,Porcentaje de población que sale del área,2021-03-21,9.14
Lanzarote,Porcentaje de población que sale del área,2021-03-17,14.66
Lanzarote,Porcentaje de población que sale del área,2021-03-14,9.06
Lanzarote,Porcentaje de población que sale del área,2021-10-03,13.41
Lanzarote,Porcentaje de población que sale del área,2021-07-03,7.7
Lanzarote,Porcentaje de población que sale del área,2021-03-03,13.67
Lanzarote,Porcentaje de población que sale del área,2021-02-28,8.12
Lanzarote,Porcentaje de población que sale del área,2021-02-24,13.13
Lanzarote,Porcentaje de población que sale del área,2021-02-21,7.69
Lanzarote,Porcentaje de población que sale del área,2021-02-17,12.56
Lanzarote,Porcentaje de población que sale del área,2021-02-14,8.44
Lanzarote,Porcentaje de población que sale del área,2021-10-02,13.37
Lanzarote,Porcentaje de población que sale del área,2021-07-02,7.84
Lanzarote,Porcentaje de población que sale del área,2021-03-02,13.29
Lanzarote,Porcentaje de población que sale del área,2021-01-31,8.16
Lanzarote,Porcentaje de población que sale del área,2021-01-27,13.44
Lanzarote,Porcentaje de población que sale del área,2021-01-24,7.97
Lanzarote,Porcentaje de población que sale del área,2021-01-20,13.61
Lanzarote,Porcentaje de población que sale del área,2021-01-17,8.16
Lanzarote,Porcentaje de población que sale del área,2021-01-13,13.13
Lanzarote,Porcentaje de población que sale del área,2021-10-01,8.85
Lanzarote,Porcentaje de población que sale del área,2021-06-01,9.82
Lanzarote,Porcentaje de población que sale del área,2021-03-01,10.46
Lanzarote,Porcentaje de población que sale del área,2020-12-30,17.11
Lanzarote,Porcentaje de población que sale del área,2020-12-27,12.51
Lanzarote,Porcentaje de población que sale del área,2020-12-23,17.71
Lanzarote,Porcentaje de población que sale del área,2020-12-20,13.59
Lanzarote,Porcentaje de población que sale del área,2020-12-16,17.95
Lanzarote,Porcentaje de población que sale del área,2020-12-13,12.65
Lanzarote,Porcentaje de población que sale del área,2020-09-12,17.39
Lanzarote,Porcentaje de población que sale del área,2020-06-12,12.53
Lanzarote,Porcentaje de población que sale del área,2020-02-12,17.6
Lanzarote,Porcentaje de población que sale del área,2020-11-29,11.57
Lanzarote,Porcentaje de población que sale del área,2020-11-25,18.01
Lanzarote,Porcentaje de población que sale del área,2020-11-22,12.75
Lanzarote,Porcentaje de población que sale del área,2020-11-18,17.8
Lanzarote,Porcentaje de población que sale del área,2020-11-15,12.39
Lanzarote,Porcentaje de población que sale del área,2020-11-11,16.75
Lanzarote,Porcentaje de población que sale del área,2020-08-11,12.67
Lanzarote,Porcentaje de población que sale del área,2020-04-11,17.35
Lanzarote,Porcentaje de población que sale del área,2020-01-11,12.74
Lanzarote,Porcentaje de población que sale del área,2020-10-28,17.33
Lanzarote,Porcentaje de población que sale del área,2020-10-25,13.09
Lanzarote,Porcentaje de población que sale del área,2020-10-21,17.77
Lanzarote,Porcentaje de población que sale del área,2020-10-18,12.54
Lanzarote,Porcentaje de población que sale del área,2020-10-14,18.16
Lanzarote,Porcentaje de población que sale del área,2020-11-10,13.26
Lanzarote,Porcentaje de población que sale del área,2020-07-10,18.32
Lanzarote,Porcentaje de población que sale del área,2020-04-10,12.43
Lanzarote,Porcentaje de población que sale del área,2020-09-30,17.01
Lanzarote,Porcentaje de población que sale del área,2020-09-27,10.92
Lanzarote,Porcentaje de población que sale del área,2020-09-23,18.55
Lanzarote,Porcentaje de población que sale del área,2020-09-20,13.06
Lanzarote,Porcentaje de población que sale del área,2020-09-16,18.07
Lanzarote,Porcentaje de población que sale del área,2020-09-13,12.8
Lanzarote,Porcentaje de población que sale del área,2020-09-09,18.76
Lanzarote,Porcentaje de población que sale del área,2020-06-09,14.04
Lanzarote,Porcentaje de población que sale del área,2020-02-09,14.32
Lanzarote,Porcentaje de población que sale del área,2020-08-30,13.13
Lanzarote,Porcentaje de población que sale del área,2020-08-26,19.34
Lanzarote,Porcentaje de población que sale del área,2020-08-23,12.91
Lanzarote,Porcentaje de población que sale del área,2020-08-19,19.31
Lanzarote,Porcentaje de población que sale del área,2020-08-16,14.16
Lanzarote,Porcentaje de población que sale del área,2020-12-08,19.52
Lanzarote,Porcentaje de población que sale del área,2020-09-08,15.47
Lanzarote,Porcentaje de población que sale del área,2020-05-08,19.8
Lanzarote,Porcentaje de población que sale del área,2020-02-08,14.81
Lanzarote,Porcentaje de población que sale del área,2020-07-29,19.6
Lanzarote,Porcentaje de población que sale del área,2020-07-26,14.46
Lanzarote,Porcentaje de población que sale del área,2020-07-22,18.97
Lanzarote,Porcentaje de población que sale del área,2020-07-19,14.04
Lanzarote,Porcentaje de población que sale del área,2020-07-15,19.27
Lanzarote,Porcentaje de población que sale del área,2020-12-07,13.9
Lanzarote,Porcentaje de población que sale del área,2020-08-07,19.11
Lanzarote,Porcentaje de población que sale del área,2020-05-07,13.39
Lanzarote,Porcentaje de población que sale del área,2020-01-07,18.3
Lanzarote,Porcentaje de población que sale del área,2020-06-28,13.23
Lanzarote,Porcentaje de población que sale del área,2020-06-24,17.27
Lanzarote,Porcentaje de población que sale del área,2020-06-20,15.37
Lanzarote,Porcentaje de población que sale del área,2020-06-19,18.01
Lanzarote,Porcentaje de población que sale del área,2020-06-18,17.78
Lanzarote,Porcentaje de población que sale del área,2020-06-17,17.62
Lanzarote,Porcentaje de población que sale del área,2020-06-16,17.3
Lanzarote,Porcentaje de población que sale del área,2020-06-15,17.1
Lanzarote,Porcentaje de población que sale del área,2020-06-14,13.39
Lanzarote,Porcentaje de población que sale del área,2020-06-13,15.36
Lanzarote,Porcentaje de población que sale del área,2020-12-06,17.43
Lanzarote,Porcentaje de población que sale del área,2020-11-06,17.47
Lanzarote,Porcentaje de población que sale del área,2020-10-06,17.3
Lanzarote,Porcentaje de población que sale del área,2020-09-06,15.66
Lanzarote,Porcentaje de población que sale del área,2020-08-06,16.14
Lanzarote,Porcentaje de población que sale del área,2020-07-06,13.12
Lanzarote,Porcentaje de población que sale del área,2020-06-06,14.81
Lanzarote,Porcentaje de población que sale del área,2020-05-06,17.06
Lanzarote,Porcentaje de población que sale del área,2020-04-06,16.7
Lanzarote,Porcentaje de población que sale del área,2020-03-06,16.63
Lanzarote,Porcentaje de población que sale del área,2020-02-06,16.5
Lanzarote,Porcentaje de población que sale del área,2020-01-06,15.83
Lanzarote,Porcentaje de población que sale del área,2020-05-31,11.62
Lanzarote,Porcentaje de población que sale del área,2020-05-30,13.64
Lanzarote,Porcentaje de población que sale del área,2020-05-29,16.1
Lanzarote,Porcentaje de población que sale del área,2020-05-28,16.21
Lanzarote,Porcentaje de población que sale del área,2020-05-27,16.41
Lanzarote,Porcentaje de población que sale del área,2020-05-26,15.8
Lanzarote,Porcentaje de población que sale del área,2020-05-25,15.86
Lanzarote,Porcentaje de población que sale del área,2020-05-24,10.12
Lanzarote,Porcentaje de población que sale del área,2020-05-23,11.82
Lanzarote,Porcentaje de población que sale del área,2020-05-22,14.19
Lanzarote,Porcentaje de población que sale del área,2020-05-21,13.99
Lanzarote,Porcentaje de población que sale del área,2020-05-20,13.93
Lanzarote,Porcentaje de población que sale del área,2020-05-19,13.44
Lanzarote,Porcentaje de población que sale del área,2020-05-18,13.39
Lanzarote,Porcentaje de población que sale del área,2020-05-17,9.06
Lanzarote,Porcentaje de población que sale del área,2020-05-16,11.12
Lanzarote,Porcentaje de población que sale del área,2020-05-15,13.06
Lanzarote,Porcentaje de población que sale del área,2020-05-14,13.48
Lanzarote,Porcentaje de población que sale del área,2020-05-13,14.16
Lanzarote,Porcentaje de población que sale del área,2020-12-05,14.35
Lanzarote,Porcentaje de población que sale del área,2020-11-05,13.02
Lanzarote,Porcentaje de población que sale del área,2020-10-05,6.53
Lanzarote,Porcentaje de población que sale del área,2020-09-05,7.8
Lanzarote,Porcentaje de población que sale del área,2020-08-05,11.96
Lanzarote,Porcentaje de población que sale del área,2020-07-05,11.59
Lanzarote,Porcentaje de población que sale del área,2020-06-05,11.78
Lanzarote,Porcentaje de población que sale del área,2020-05-05,12.07
Lanzarote,Porcentaje de población que sale del área,2020-04-05,11.56
Lanzarote,Porcentaje de población que sale del área,2020-03-05,6.69
Lanzarote,Porcentaje de población que sale del área,2020-02-05,7.41
Lanzarote,Porcentaje de población que sale del área,2020-01-05,7.3
Lanzarote,Porcentaje de población que sale del área,2020-04-30,9.97
Lanzarote,Porcentaje de población que sale del área,2020-04-29,10.09
Lanzarote,Porcentaje de población que sale del área,2020-04-28,10.04
Lanzarote,Porcentaje de población que sale del área,2020-04-27,9.5
Lanzarote,Porcentaje de población que sale del área,2020-04-26,5.25
Lanzarote,Porcentaje de población que sale del área,2020-04-25,6.77
Lanzarote,Porcentaje de población que sale del área,2020-04-24,9.51
Lanzarote,Porcentaje de población que sale del área,2020-04-23,9.28
Lanzarote,Porcentaje de población que sale del área,2020-04-22,9.64
Lanzarote,Porcentaje de población que sale del área,2020-04-21,9.77
Lanzarote,Porcentaje de población que sale del área,2020-04-20,9.49
Lanzarote,Porcentaje de población que sale del área,2020-04-19,5.7
Lanzarote,Porcentaje de población que sale del área,2020-04-18,6.89
Lanzarote,Porcentaje de población que sale del área,2020-04-17,9.51
Lanzarote,Porcentaje de población que sale del área,2020-04-16,10.08
Lanzarote,Porcentaje de población que sale del área,2020-04-15,9.69
Lanzarote,Porcentaje de población que sale del área,2020-04-14,9.29
Lanzarote,Porcentaje de población que sale del área,2020-04-13,9.07
Lanzarote,Porcentaje de población que sale del área,2020-12-04,4.87
Lanzarote,Porcentaje de población que sale del área,2020-11-04,5.9
Lanzarote,Porcentaje de población que sale del área,2020-10-04,5.14
Lanzarote,Porcentaje de población que sale del área,2020-09-04,6.26
Lanzarote,Porcentaje de población que sale del área,2020-08-04,8.35
Lanzarote,Porcentaje de población que sale del área,2020-07-04,8.22
Lanzarote,Porcentaje de población que sale del área,2020-06-04,7.59
Lanzarote,Porcentaje de población que sale del área,2020-05-04,4.73
Lanzarote,Porcentaje de población que sale del área,2020-04-04,6.23
Lanzarote,Porcentaje de población que sale del área,2020-03-04,8.27
Lanzarote,Porcentaje de población que sale del área,2020-02-04,7.59
Lanzarote,Porcentaje de población que sale del área,2020-01-04,7.64
Lanzarote,Porcentaje de población que sale del área,2020-03-31,7.82
Lanzarote,Porcentaje de población que sale del área,2020-03-30,7.86
Lanzarote,Porcentaje de población que sale del área,2020-03-28,6.54
Lanzarote,Porcentaje de población que sale del área,2020-03-26,9.0
Lanzarote,Porcentaje de población que sale del área,2020-03-24,9.32
Lanzarote,Porcentaje de población que sale del área,2020-03-22,5.72
Lanzarote,Porcentaje de población que sale del área,2020-03-20,11.3
Lanzarote,Porcentaje de población que sale del área,2020-03-18,11.54
Lanzarote,Porcentaje de población que sale del área,2020-03-16,13.55
Santa Cruz de Tenerife,Porcentaje de población que sale del área,2021-12-15,20.55
Santa Cruz de Tenerife,Porcentaje de población que sale del área,2021-12-12,12.63
Santa Cruz de Tenerife,Porcentaje de población que sale del área,2021-08-12,12.76
Santa Cruz de Tenerife,Porcentaje de población que sale del área,2021-01-12,21.23
Santa Cruz de Tenerife,Porcentaje de población que sale del área,2021-11-28,11.39
Santa Cruz de Tenerife,Porcentaje de población que sale del área,2021-11-24,21.64
Santa Cruz de Tenerife,Porcentaje de población que sale del área,2021-11-21,12.52
Santa Cruz de Tenerife,Porcentaje de población que sale del área,2021-11-17,20.95
