Zonas de movilidad	Tipo de dato	Periodo	Total
Aragón	Porcentaje de población que sale del área	23/6/2021	12,49
Aragón	Porcentaje de población que sale del área	20/6/2021	12,4
Aragón	Porcentaje de población que sale del área	16/6/2021	19,48
Aragón	Porcentaje de población que sale del área	13/6/2021	12,69
Aragón	Porcentaje de población que sale del área	9/6/2021	19,09
Aragón	Porcentaje de población que sale del área	6/6/2021	12,71
Aragón	Porcentaje de población que sale del área	2/6/2021	19,32
Aragón	Porcentaje de población que sale del área	30/5/2021	9,77
Aragón	Porcentaje de población que sale del área	26/5/2021	17,5
Aragón	Porcentaje de población que sale del área	23/5/2021	8,37
Aragón	Porcentaje de población que sale del área	19/5/2021	19,28
Aragón	Porcentaje de población que sale del área	16/5/2021	11,8
Aragón	Porcentaje de población que sale del área	12/5/2021	17,23
Aragón	Porcentaje de población que sale del área	9/5/2021	10,2
Aragón	Porcentaje de población que sale del área	5/5/2021	19,2
Aragón	Porcentaje de población que sale del área	2/5/2021	7,89
Aragón	Porcentaje de población que sale del área	28/4/2021	18,97
Aragón	Porcentaje de población que sale del área	25/4/2021	6,03
Aragón	Porcentaje de población que sale del área	21/4/2021	19
Aragón	Porcentaje de población que sale del área	18/4/2021	11,08
Aragón	Porcentaje de población que sale del área	14/4/2021	19,42
Aragón	Porcentaje de población que sale del área	11/4/2021	9,33
Aragón	Porcentaje de población que sale del área	7/4/2021	19,13
Aragón	Porcentaje de población que sale del área	4/4/2021	10,78
Aragón	Porcentaje de población que sale del área	31/3/2021	18,93
Aragón	Porcentaje de población que sale del área	28/3/2021	10,68
Aragón	Porcentaje de población que sale del área	24/3/2021	19,94
Aragón	Porcentaje de población que sale del área	21/3/2021	10,8
Aragón	Porcentaje de población que sale del área	17/3/2021	19,92
Aragón	Porcentaje de población que sale del área	14/3/2021	11,54
Aragón	Porcentaje de población que sale del área	10/3/2021	18,9
Aragón	Porcentaje de población que sale del área	7/3/2021	10,49
Aragón	Porcentaje de población que sale del área	3/3/2021	19,03
Aragón	Porcentaje de población que sale del área	28/2/2021	9,98
Aragón	Porcentaje de población que sale del área	24/2/2021	18,51
Aragón	Porcentaje de población que sale del área	21/2/2021	9,52
Aragón	Porcentaje de población que sale del área	17/2/2021	18,3
Aragón	Porcentaje de población que sale del área	14/2/2021	9,32
Aragón	Porcentaje de población que sale del área	10/2/2021	18,07
Aragón	Porcentaje de población que sale del área	7/2/2021	8,72
Aragón	Porcentaje de población que sale del área	3/2/2021	18,25
Aragón	Porcentaje de población que sale del área	31/1/2021	8,24
Aragón	Porcentaje de población que sale del área	27/1/2021	17,92
Aragón	Porcentaje de población que sale del área	24/1/2021	8,08
Aragón	Porcentaje de población que sale del área	20/1/2021	17,42
Aragón	Porcentaje de población que sale del área	17/1/2021	8,01
Aragón	Porcentaje de población que sale del área	13/1/2021	14,27
Aragón	Porcentaje de población que sale del área	10/1/2021	6,28
Aragón	Porcentaje de población que sale del área	6/1/2021	9,44
Aragón	Porcentaje de población que sale del área	3/1/2021	9,13
Aragón	Porcentaje de población que sale del área	30/12/2020	17,36
Aragón	Porcentaje de población que sale del área	27/12/2020	11,28
Aragón	Porcentaje de población que sale del área	23/12/2020	19,65
Aragón	Porcentaje de población que sale del área	20/12/2020	12,16
Aragón	Porcentaje de población que sale del área	16/12/2020	20,36
Aragón	Porcentaje de población que sale del área	13/12/2020	12,25
Aragón	Porcentaje de población que sale del área	9/12/2020	19,28
Aragón	Porcentaje de población que sale del área	6/12/2020	12
Aragón	Porcentaje de población que sale del área	2/12/2020	20,05
Aragón	Porcentaje de población que sale del área	29/11/2020	11,36
Aragón	Porcentaje de población que sale del área	25/11/2020	19,34
Aragón	Porcentaje de población que sale del área	22/11/2020	11,33
Aragón	Porcentaje de población que sale del área	18/11/2020	20,37
Aragón	Porcentaje de población que sale del área	15/11/2020	9,12
Aragón	Porcentaje de población que sale del área	11/11/2020	17,45
Aragón	Porcentaje de población que sale del área	8/11/2020	9,3
Aragón	Porcentaje de población que sale del área	4/11/2020	19,82
Aragón	Porcentaje de población que sale del área	1/11/2020	11,65
Aragón	Porcentaje de población que sale del área	28/10/2020	20,33
Aragón	Porcentaje de población que sale del área	25/10/2020	11,97
Aragón	Porcentaje de población que sale del área	21/10/2020	20,99
Aragón	Porcentaje de población que sale del área	18/10/2020	13,33
Aragón	Porcentaje de población que sale del área	14/10/2020	20,26
Aragón	Porcentaje de población que sale del área	11/10/2020	14,04
Aragón	Porcentaje de población que sale del área	7/10/2020	21,76
Aragón	Porcentaje de población que sale del área	4/10/2020	13,04
Aragón	Porcentaje de población que sale del área	30/9/2020	16,67
Aragón	Porcentaje de población que sale del área	27/9/2020	10,95
Aragón	Porcentaje de población que sale del área	23/9/2020	21,92
Aragón	Porcentaje de población que sale del área	20/9/2020	13,23
Aragón	Porcentaje de población que sale del área	16/9/2020	21,57
Aragón	Porcentaje de población que sale del área	13/9/2020	13,8
Aragón	Porcentaje de población que sale del área	9/9/2020	21,2
Aragón	Porcentaje de población que sale del área	6/9/2020	13,36
Aragón	Porcentaje de población que sale del área	2/9/2020	19,72
Aragón	Porcentaje de población que sale del área	30/8/2020	11,91
Aragón	Porcentaje de población que sale del área	26/8/2020	18,53
Aragón	Porcentaje de población que sale del área	23/8/2020	9,64
Aragón	Porcentaje de población que sale del área	19/8/2020	17,46
Aragón	Porcentaje de población que sale del área	16/8/2020	11,03
Aragón	Porcentaje de población que sale del área	12/8/2020	16,9
Aragón	Porcentaje de población que sale del área	9/8/2020	11,08
Aragón	Porcentaje de población que sale del área	5/8/2020	17,8
Aragón	Porcentaje de población que sale del área	2/8/2020	11,45
Aragón	Porcentaje de población que sale del área	29/7/2020	19,5
Aragón	Porcentaje de población que sale del área	26/7/2020	11,74
Aragón	Porcentaje de población que sale del área	22/7/2020	19,49
Aragón	Porcentaje de población que sale del área	19/7/2020	11,76
Aragón	Porcentaje de población que sale del área	15/7/2020	21,62
Aragón	Porcentaje de población que sale del área	12/7/2020	13,33
Aragón	Porcentaje de población que sale del área	8/7/2020	21,4
Aragón	Porcentaje de población que sale del área	5/7/2020	14,33
Aragón	Porcentaje de población que sale del área	1/7/2020	22,17
Aragón	Porcentaje de población que sale del área	28/6/2020	14,45
Aragón	Porcentaje de población que sale del área	24/6/2020	20,95
Aragón	Porcentaje de población que sale del área	20/6/2020	18,06
Aragón	Porcentaje de población que sale del área	19/6/2020	20,58
Aragón	Porcentaje de población que sale del área	18/6/2020	20,53
Aragón	Porcentaje de población que sale del área	17/6/2020	20,32
Aragón	Porcentaje de población que sale del área	16/6/2020	19,65
Aragón	Porcentaje de población que sale del área	15/6/2020	19,42
Aragón	Porcentaje de población que sale del área	14/6/2020	14,59
Aragón	Porcentaje de población que sale del área	13/6/2020	17,32
Aragón	Porcentaje de población que sale del área	12/6/2020	19,3
Aragón	Porcentaje de población que sale del área	11/6/2020	19,9
Aragón	Porcentaje de población que sale del área	10/6/2020	20,14
Aragón	Porcentaje de población que sale del área	9/6/2020	17,13
Aragón	Porcentaje de población que sale del área	8/6/2020	17,45
Aragón	Porcentaje de población que sale del área	7/6/2020	12,62
Aragón	Porcentaje de población que sale del área	6/6/2020	16,54
Aragón	Porcentaje de población que sale del área	5/6/2020	19,23
Aragón	Porcentaje de población que sale del área	4/6/2020	17,82
Aragón	Porcentaje de población que sale del área	3/6/2020	18,61
Aragón	Porcentaje de población que sale del área	2/6/2020	19,02
Aragón	Porcentaje de población que sale del área	1/6/2020	17,31
Aragón	Porcentaje de población que sale del área	31/5/2020	12,85
Aragón	Porcentaje de población que sale del área	30/5/2020	16,03
Aragón	Porcentaje de población que sale del área	29/5/2020	18,65
Aragón	Porcentaje de población que sale del área	28/5/2020	18,7
Aragón	Porcentaje de población que sale del área	27/5/2020	18,38
Aragón	Porcentaje de población que sale del área	26/5/2020	17,42
Aragón	Porcentaje de población que sale del área	25/5/2020	16,74
Aragón	Porcentaje de población que sale del área	24/5/2020	11,09
Aragón	Porcentaje de población que sale del área	23/5/2020	13,57
Aragón	Porcentaje de población que sale del área	22/5/2020	16,65
Aragón	Porcentaje de población que sale del área	21/5/2020	16,63
Aragón	Porcentaje de población que sale del área	20/5/2020	16,7
Aragón	Porcentaje de población que sale del área	19/5/2020	16,48
Aragón	Porcentaje de población que sale del área	18/5/2020	15,57
Aragón	Porcentaje de población que sale del área	17/5/2020	10,04
Aragón	Porcentaje de población que sale del área	16/5/2020	11,54
Aragón	Porcentaje de población que sale del área	15/5/2020	14,68
Aragón	Porcentaje de población que sale del área	14/5/2020	15,8
Aragón	Porcentaje de población que sale del área	13/5/2020	16,13
Aragón	Porcentaje de población que sale del área	12/5/2020	16,59
Aragón	Porcentaje de población que sale del área	11/5/2020	14,69
Aragón	Porcentaje de población que sale del área	10/5/2020	6,86
Aragón	Porcentaje de población que sale del área	9/5/2020	7,92
Aragón	Porcentaje de población que sale del área	8/5/2020	14,34
Aragón	Porcentaje de población que sale del área	7/5/2020	14,12
Aragón	Porcentaje de población que sale del área	6/5/2020	14,13
Aragón	Porcentaje de población que sale del área	5/5/2020	14,38
Aragón	Porcentaje de población que sale del área	4/5/2020	13,62
Aragón	Porcentaje de población que sale del área	3/5/2020	7,4
Aragón	Porcentaje de población que sale del área	2/5/2020	7,61
Aragón	Porcentaje de población que sale del área	1/5/2020	7,31
Aragón	Porcentaje de población que sale del área	30/4/2020	12,29
Aragón	Porcentaje de población que sale del área	29/4/2020	12,27
Aragón	Porcentaje de población que sale del área	28/4/2020	12,07
Aragón	Porcentaje de población que sale del área	27/4/2020	11,15
Aragón	Porcentaje de población que sale del área	26/4/2020	5,65
Aragón	Porcentaje de población que sale del área	25/4/2020	7,38
Aragón	Porcentaje de población que sale del área	24/4/2020	10,58
Aragón	Porcentaje de población que sale del área	23/4/2020	7,71
Aragón	Porcentaje de población que sale del área	22/4/2020	12,05
Aragón	Porcentaje de población que sale del área	21/4/2020	11,84
Aragón	Porcentaje de población que sale del área	20/4/2020	11,23
Aragón	Porcentaje de población que sale del área	19/4/2020	5,29
Aragón	Porcentaje de población que sale del área	18/4/2020	7,46
Aragón	Porcentaje de población que sale del área	17/4/2020	11,66
Aragón	Porcentaje de población que sale del área	16/4/2020	12,21
Aragón	Porcentaje de población que sale del área	15/4/2020	11,57
Aragón	Porcentaje de población que sale del área	14/4/2020	11,33
Aragón	Porcentaje de población que sale del área	13/4/2020	10,4
Aragón	Porcentaje de población que sale del área	12/4/2020	5,22
Aragón	Porcentaje de población que sale del área	11/4/2020	6,36
Aragón	Porcentaje de población que sale del área	10/4/2020	5,84
Aragón	Porcentaje de población que sale del área	9/4/2020	6,75
Aragón	Porcentaje de población que sale del área	8/4/2020	9,9
Aragón	Porcentaje de población que sale del área	7/4/2020	9,87
Aragón	Porcentaje de población que sale del área	6/4/2020	9,12
Aragón	Porcentaje de población que sale del área	5/4/2020	5,21
Aragón	Porcentaje de población que sale del área	4/4/2020	6,96
Aragón	Porcentaje de población que sale del área	3/4/2020	10,01
Aragón	Porcentaje de población que sale del área	2/4/2020	9,14
Aragón	Porcentaje de población que sale del área	1/4/2020	8,92
Aragón	Porcentaje de población que sale del área	31/3/2020	9,21
Aragón	Porcentaje de población que sale del área	30/3/2020	9,74
Aragón	Porcentaje de población que sale del área	28/3/2020	7,61
Aragón	Porcentaje de población que sale del área	26/3/2020	11,69
Aragón	Porcentaje de población que sale del área	24/3/2020	11,79
Aragón	Porcentaje de población que sale del área	22/3/2020	5,54
Aragón	Porcentaje de población que sale del área	20/3/2020	11,8
Aragón	Porcentaje de población que sale del área	18/3/2020	12,26
Aragón	Porcentaje de población que sale del área	16/3/2020	13,21
Aragón	Porcentaje de población que sale del área	18/11/2019	29,51
Huesca	Porcentaje de población que sale del área	15/12/2021	14,26
Huesca	Porcentaje de población que sale del área	12/12/2021	10,2
Huesca	Porcentaje de población que sale del área	8/12/2021	11,91
Huesca	Porcentaje de población que sale del área	1/12/2021	14,32
